APP_CODE,DEST_ID,SUB_DEST_ID,ORDER_MGMT_SYS_CODE,SALES_BUS_LINE_ID,SALES_BUS_DIVISION,MS_DEST_ID,ISSUE_TYPE_CODE,SALES_CAPTURE_METHOD_CODE,10
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n34:oeext3_nypvnt37s_b_cpk_ihplr_tcp2,ADR,,4
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n35:oeext1_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,17
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n35:oeext2_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,7
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n35:oeext3_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,13
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n35:oeext3_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,6
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n35:oeext4_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,10
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n35:oeext4_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,8
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,,hkpbxs18:bxsoc1_client,ETF,FIX,10
BXS-OC,TED,,FIX_SWAP,CLSITTRD,,hkpbxs29:bxsoc3_client,ETF,FIX,1
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,IED,hkpbxs7:bxsoc1_client,STOCK,FIX,1324
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,,hkpbxs9:bxsoc2_client,ETF,FIX,4
TRAMPOLINE,SORT,,FIX,FX,,nypbxs423:fxoeint1_NY_TRAMP1,FX,FIX,249
MSLP,MSLP,,FIX_BXS,CLSITTRD,IED,nypqrcp1a_rptri1_m1-prod-na-sort:32310,STOCK,,67
SORT,RBE,,CG_SWAP,CLSITTRD,,nypswp52:mvea1_NYPETS625:B_STCOE1,STOCK,,51667
RFE,RFE,,PIPS,FX,FX,nypvcsfxsort4n1:rfe1_Booker,FX,,33
RFE,RFE,,PIPS,FX,FX,nypvcsfxsort4n1:rfe1_Booker2,FX,,26
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext4_nypvnt38s_b_cpk_ihplr_tcp3,ETF,,1
CPK,SORT,,CG_SWAP,CLSITTRD,,nypvsbxs1n19:oeext3__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n22:oeext1_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,1
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n22:oeext2_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,1
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n22:oeext2_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,1
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n22:oeext4_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n22:oeext5_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,8
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext1_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext2_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,SORT,,CG_SWAP,CLSITTRD,,nypvsbxs1n24:oeext4__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,SORT,,CG_SWAP,CLSITTRD,,nypvsbxs1n24:oeext4__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext5__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,4
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext5__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,3
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n25:oeext5_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,7
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n26:oeext5_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,103
CPK,MOCHA,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext2__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,9
CPK,MOCHA,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext2__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,8
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n27:oeext2_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,4
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n27:oeext3_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,2
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n28:oeext5_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n28:oeext6_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,4
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n2:oeext2_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,16
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n2:oeext2_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,10
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n2:oeext3_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,40
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n2:oeext4_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,32
BXS-OE,MXD,,FIX_DMA,CLSITTRD,,SORT,FUTURE,,359
BXS-OE,RBE,,CG_DMA,CLSITTRD,IED,SORT,FUTURE,FIX,139242
BXS-OE,RBE,,CG_DMA,CLSITTRD,,SORT,STOCK,,93883
BXS-OE,SORT,,CG_DMA,CLSITTRD,,SORT,FUND,,50491
RBE,SORT,,FIX_SWAP,CLSITTRD,,SORT,STRAT,FIX,24
mvea,SORT,,CARBON,CORE,IED,SORT,ADR,FIX,1
IEDALGO,STRATEGY,,FIX_SWAP,CLSITTRD,IED,SORT,ADR,FIX,1
CPK,MOCHA,,CG_SWAP,CLSITTRD,,SORT_AUCTION,STOCK,,397
PROXIMA,SHK,,CARBON,CORE,IED,SSC,STOCK,FIX,1521
RBE_PREBCHMK,BXS-OC,,FIX_BXS,CLSITTRD,,STRATEGY,STOCK,,42779
RBE_PREBCHMK,INVMGR,,FIX_DMA,CLSITTRD,IED,STRATEGY,STOCK,FIX,86
NV,SUNTRD,10,CG_DMA,CLSITTRD,,SUN,ADR,,2
NV,,7,,ETP,,SUN,STOCK,,3
CSOM,CSOM,MAIN,FIX_SWAP,CLSITTRD,IED,SWAPS,STOCK,FIX,2080
RBE,SWX,25,CG_DMA,CLSITTRD,,SWX,STOCK,,11426
RBE,SWX,613,FIX_DMA,CLSITTRD,,SWX,STOCK,,17
BXS-OC,BXS-OE,,CG_SWAP,CLSITTRD,,TAS,ADR,,180905
CSOM,CSOM,,FIX_DMA,CLSITTRD,IED,TAS,STOCK,Phone,13
RBE,,,FIX_BXS,CLSITTRD,,TRQS,FUND,,10
SORT,TWE,,FIX_SWAP,CLSITTRD,,TWO,STOCK,FIX,106985
RBE,,,CG_DMA,CLSITTRD,,TYO,ETF,FIX,131542
RBE,,,CG_SWAP,CLSITTRD,,TYO,ETF,,1088
CPK,NITE,,CG_SWAP,CLSITTRD,,VEQLMID,ETF,,85
mvea,VIENNA,,Speedway,CLSITTRD,,VIENNA,STOCK,FIX,4291
RBE,RBE,,FIX_DMA,CLSITTRD,,VSORT_T,ETF,FIX,1
CD,XEDGX,,Speedway,BDCLEARING,,XEDGX,CONVRT,FIX,6
RBE,XETRA,,,ETP,,XETRA,STOCK,,1260
CARBON,CARBON,XMAN-RFILL,CARBON,PROGRAMS,IED,XMAN,STOCK,Phone,81
APT,APT,,FIX_SWAP,CLSITTRD,,hkbxs8:pte2__NJA_APT20_hkpbooker4:fr_book3,STOCK,FIX,3065
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,IED,hkpbxs15:bxsoc4_client,STOCK,FIX,1059
BXS-OC,TED,,FIX_BXS,CLSITTRD,PWM,hkpbxs29:bxsoc4_client,STOCK,FIX,1
BXS-OC,TED,,PROXIMA_SWAP,CLSITTRD,,hkpbxs30:bxsoc4_client,STOCK,FIX,2007
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,IED,hkpbxs7:bxsoc3_client,STOCK,FIX,356
SORT,RBE,,CG_SWAP,CLSITTRD,,nypswp37:mvea2_NYPETS625:B_STCOE1,ADR,,782
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypvsbxs1n14:oeext2__nypxhz02s_b_cpk_ihplr_tcp2,ADR,,3
CPK,SORT,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext3__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext5_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,51
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext2_nypvnt38s_b_cpk_ihplr_tcp1,ETF,,1
CPK,SORT,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext4__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,3
CPK,SORT,,CG_SWAP,CLSITTRD,,nypvsbxs1n18:oeext4__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,2
CPK,MOCHA,,CG_SWAP,CLSITTRD,,nypvsbxs1n20:oeext4__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,8
CPK,MOCHA,,CG_SWAP,CLSITTRD,,nypvsbxs1n20:oeext4__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,10
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,,hkpbxs9:bxsoc4_client,STOCK,FIX,41781
SORT,MSICE,,FIX_SWAP,CLSITTRD,,hkpdsp46:mvea1_hkbxs16:bxsr_ext1,STOCK,FIX,33387
SORT,MSICE,,FIX_SWAP,CLSITTRD,,hkpdsp46:mvea1_hkbxs23:bxsr_ext1,STOCK,FIX,33533
SORT,MSAB-GW,,FIX_SWAP,CLSITTRD,,hkpdsp47:mvea1_hkbxs23:bxsr_ext1,STOCK,FIX,36
MSLP,MSLP,,BROKER,CLSITTRD,,nypqrcp1a_rptri1_m1-prod-na-sort:32310,ADR,,6
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypswp37:mvea1__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,618
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypswp37:mvea1__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,606
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n14:oeext5_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,75
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext1_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,10
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n17:oeext2_nypvnt37s_b_cpk_ihplr_tcp4,ADR,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n17:oeext3_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,36
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n19:oeext2_nypvnt37s_b_cpk_ihplr_tcp1,ADR,,2
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n22:oeext1_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,6
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n22:oeext3_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,9
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n22:oeext4_nypvnt38s_b_cpk_ihplr_tcp1,ADR,,9
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n22:oeext5_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n23:oeext3_nypvnt37s_b_cpk_ihplr_tcp4,ETF,,2
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext6_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,24
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n24:oeext6_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,16
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n26:oeext1_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,39
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n26:oeext4_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,72
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext2_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,2
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext3_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypvsbxs1n27:oeext6__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,4
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n28:oeext6_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n28:oeext6_nypvnt38s_b_cpk_ihplr_tcp2,ETF,,25
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypvsbxs1n2:oeext2__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,4
CPK,MOCHA,,FIX_SWAP,CLSITTRD,,nypvsbxs1n2:oeext2__nypxhz02s_b_cpk_ihplr_tcp2,STOCK,,3
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n2:oeext5_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,48
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n30:oeext1_nypvnt37s_b_cpk_ihplr_tcp4,ADR,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n30:oeext2_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,49
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n30:oeext3_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,56
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n33:oeext1_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,6
BXS-OC,BXS-OE,,FIX_SWAP,CLSITTRD,,TED,FUND,FIX,86
RBE,SORT,,FIX_BXS,CLSITTRD,,TWE,STOCK,FIX,163
SORT,CPK,,FIX_SWAP,CLSITTRD,,VEQL,FUND,FIX,8
RBE,VIENNA,,FIX_SWAP,CLSITTRD,,VIENNA,STOCK,FIX,5260
RATESALGO,SORT,,,LIQUIDRATES,FID,VSORT,FUTURE,,2154
FXOM,MOCHAFX,,FIX,FX,FX,WMRFX,FX,FIX,2524
FXOM,FXSYNTH,,FXOM,FX,FX,WMRFXSYNTH,FX,STANDARD,6
MSBOC,AUTEX,,CG_DMA,CLSITTRD,IED,WSER,FUTURE,FIX,3034
SORT,24X,,BROKER,CLSITTRD,,X24X,STOCK,FIX,8
NV,,10,FIX_BXS,CLSITTRD,,XTX,STOCK,,21
RBE,SORT,,PROXIMA_SWAP,CLSITTRD,,ZKE,STOCK,FIX,274
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,IED,hkbxs70:bxsoc3_client,STOCK,FIX,131
BXS-OC,TED,,FIX_BXS,CLSITTRD,,hkpbxs17:bxsoc2_client,STOCK,FIX,248
BXS-OC,TED,,PROXIMA_SWAP,CLSITTRD,,hkpbxs25:bxsoc3_client,STOCK,FIX,1972
BXS-OC,BXS-OE,,PROXIMA_SWAP,CLSITTRD,,hkpbxs30:bxsoc1_client,STOCK,FIX,88686
RBE_PREBCHMK,BXSOC,,PROXIMA_SWAP,CLSITTRD,,hkpbxs35:rbeext1_client,STOCK,FIX,14359
MSLP,MSLP,,FIX_DMA,CLSITTRD,IED,nypqrcp1b_rptri1_m1-prod-na-sort:32310,ADR,,24
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvbbxs1n32:oeext4_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n19:oeext5_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,75
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n19:oeext5_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,69
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n20:oeext6_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,35
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n20:oeext6_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,32
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext1_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,71
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext1_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,55
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext2_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,18
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext2_nypvnt38s_b_cpk_ihplr_tcp2,STOCK,,14
CPK,SORT,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext3__nypxhz01s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext3_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,4
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext3_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,4
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext4_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,24
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n23:oeext4_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,4
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n23:oeext5_nypvnt37s_b_cpk_ihplr_tcp2,ETF,,3
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n23:oeext5_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,1
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n24:oeext5_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,125
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n24:oeext5_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,117
CPK,MSLC,,FIX_SWAP,CLSITTRD,,nypvsbxs1n26:oeext1_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,1
SORT,SHK,,FIX_BXS,CLSITTRD,,SHE,ETF,FIX,8
CARBON,CARBON,RFQSSM,CARBON,DERIV,IED,SNODESK,STOCK,Phone,174
CSOM,STRATEGY,10,FIX_DMA,CLSITTRD,IED,SORT,STOCK,FIX,65
CSOM,RBE,A1,FIX_DMA,CLSITTRD,IED,SORT,STOCK,FIX,2
mvea,STRATEGY,A1,FIX_SWAP,CLSITTRD,IED,SORT,STOCK,FIX,554
CSOM,RBE-SORT,DIPC,FIX_DMA,CLSITTRD,IED,SORT,STOCK,FIX,45
CSOM,STRATEGY,EUE2,FIX_DMA,CLSITTRD,IED,SORT,ETF,FIX,8192
mvea,RBE_PREBCHMK,F1,FIX_SWAP,CLSITTRD,IED,SORT,STOCK,FIX,49
mvea,STRATEGY,FIEQ SHR C,FIX_SWAP,CLSITTRD,IED,SORT,STOCK,FIX,60
CSOM,RBE_PREBCHMK,G9,FIX_DMA,CLSITTRD,IED,SORT,ETF,FIX,9
PT,SORT,MOCHA_PASSTHROUGH,CG_SWAP,CLSITTRD,,SORT,STOCK,,1050
CARBON,CARBON,,CARBON,CORE,IED,SORT,ETF,FIX,1455
PT,CPK,,OMWP,SWAPS,,SORT,ADR,File,7
RAZER,FLOWOM,,CG_DMA,CLSITTRD,IED,SORT,ETF,FIX,2
CSOM,MVEA,,FIX_SWAP,CLSITTRD,IED,SORT,ETF,FIX,52
mvea,MVEA,,CARBON,CORE,IED,SORT,ADR,Phone,10
CD,RAZER,,CG_DMA,CLSITTRD,IED,SORT,FUND,FIX,2212
BXS-OE,RBE-SORT,,,ETP,,SORT,ADR,,21
MSAB,SORT,,FIX_SWAP,CLSITTRD,,SORT,STOCK,,180
RBE,SORT,,FIX_BXS,CLSITTRD,,SORT,ETF,FIX,11
SORT,SORT,,FIX_BXS,CLSITTRD,,SORT,STOCK,,213295
CSOM,SORT,,FIX_DMA,CLSITTRD,IED,SORTPP,STOCK,Phone,96
CPK,MOCHA,,CG_SWAP,CLSITTRD,,SORT_AUCTION,ADR,,45
SORT,RBE,,CG_SWAP,CLSITTRD,,SORT_AUCTION,FUND,,1
SORT,SFGE,,FIX_SWAP,CLSITTRD,,SSE,STOCK,FIX,2
SORT,,,PROXIMA_SWAP,CLSITTRD,,SSE,STOCK,FIX,724
MSBOC,NDM,,FIX_BXS,CLSITTRD,IED,STOR,FUTURE,FIX,19572
RBE_PREBCHMK,STRATEGY,,CG_BXS,CLSITTRD,,STRATEGY,ETF,FIX,4
CSOM,CSOM,ASI0,FIX_SWAP,CLSITTRD,IED,SWAPS,STOCK,FIX,38
SORT,,,FIX_DMA,CLSITTRD,,TAI,STOCK,FIX,732
mvea,TED,,FIX_SWAP,CLSITTRD,,TED_KR,FUND,FIX,1
IEDALGO,SORT,,FIX_SWAP,CLSITTRD,,TWE,STOCK,FIX,464
CPK,UBSA,UBS2,CG_SWAP,CLSITTRD,,UBS,ETF,,39141
SORT,CPK,UBS3,FIX_SWAP,CLSITTRD,,UBS,STOCK,FIX,311
SORT,NITE,,CG_DMA,CLSITTRD,,VEQL,ADR,FIX,623
RBE,SORT,,FIX_BXS,CLSITTRD,,VSORT_AX,FUND,FIX,69
RBE,SORT,,FIX_DMA,CLSITTRD,,VSORT_AX,ADR,FIX,5
XMAN,XMAN,,FIX_DMA,CLSITTRD,,XMAN,STOCK,FIX,15
NV,,10,FIX_SWAP,CLSITTRD,,XTX,STOCK,,10
RBE,,16,FIX_SWAP,CLSITTRD,,XTX,STOCK,,6
SORT,XTXE,,FIX_DMA,CLSITTRD,IED,XTX,ETF,FIX,12
BXS-OC,BXS-OE,,FIX_SWAP,CLSITTRD,,bypbxs4:bxsoc3_client,STOCK,FIX,52899
BXS-OC,TED,,FIX_BXS,CLSITTRD,,hkpbxs12:bxsoc2_client,STOCK,FIX,264
BXS-OC,BXS-OE,,FIX_BXS,CLSITTRD,,hkpbxs17:bxsoc2_client,ETF,FIX,109
BXS-OC,TED,,FIX_BXS,CLSITTRD,IED,hkpbxs20:bxsoc2_client,FUTURE,FIX,1115
BXS-OC,TED,,FIX_BXS,CLSITTRD,IED,hkpbxs7:bxsoc4_client,STOCK,FIX,9
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n26:oeext5_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,20
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext1_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,22
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext4_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,102
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n27:oeext4_nypvnt38s_b_cpk_ihplr_tcp3,ETF,,15
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n28:oeext1_nypvnt38s_b_cpk_ihplr_tcp1,ETF,,26
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n28:oeext6_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,76
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n28:oeext6_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,61
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n32:oeext4_nypvnt38s_b_cpk_ihplr_tcp3,ADR,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n33:oeext1_nypvnt37s_b_cpk_ihplr_tcp4,ETF,,4
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n34:oeext1_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,10
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n34:oeext2_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,18
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n34:oeext2_nypvnt37s_b_cpk_ihplr_tcp4,ADR,,6
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n34:oeext3_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,8
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n34:oeext3_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,2
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n34:oeext4_nypvnt37s_b_cpk_ihplr_tcp4,STOCK,,28
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n34:oeext4_nypvnt38s_b_cpk_ihplr_tcp3,STOCK,,26
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n34:oeext5_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,1
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n35:oeext1_nypvnt37s_b_cpk_ihplr_tcp2,ETF,,5
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n37:oeext1_nypvnt37s_b_cpk_ihplr_tcp2,STOCK,,2
CPK,MSLC,,CG_SWAP,CLSITTRD,,nypvsbxs1n37:oeext2_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,2
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n41:oeext4_nypvnt38s_b_cpk_ihplr_tcp3,ADR,,2
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n42:oeext2_nypvnt37s_b_cpk_ihplr_tcp1,STOCK,,13
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n42:oeext6_nypvnt38s_b_cpk_ihplr_tcp4,STOCK,,10
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n44:oeext5_nypvnt37s_b_cpk_ihplr_tcp2,ADR,,5
CPK,MSTX,,FIX_SWAP,CLSITTRD,,nypvsbxs1n45:oeext2_nypvnt38s_b_cpk_ihplr_tcp1,STOCK,,4
CPK,MSTX,,CG_SWAP,CLSITTRD,,nypvsbxs1n46:oeext2_nypvnt37s_b_cpk_ihplr_tcp3,STOCK,,50
